image_path,C0_dim0_1,C0_dim0_2,C0_dim0_3,C0_dim0_4,C0_dim0_5,C0_dim0_6,C0_dim0_7,C0_dim0_8,C0_dim0_9,C0_dim0_10,C0_dim0_11,C0_dim0_12,C0_dim0_13,C0_dim0_14,C0_dim0_15,C0_dim0_16,C0_dim0_17,C0_dim0_18,C0_dim0_19,C0_dim0_20,C0_dim0_21,C0_dim0_22,C0_dim0_23,C0_dim0_24,C0_dim0_25,C1_dim0_1,C1_dim0_2,C1_dim0_3,C1_dim0_4,C1_dim0_5,C1_dim0_6,C1_dim0_7,C1_dim0_8,C1_dim0_9,C1_dim0_10,C1_dim0_11,C1_dim0_12,C1_dim0_13,C1_dim0_14,C1_dim0_15,C1_dim0_16,C1_dim0_17,C1_dim0_18,C1_dim0_19,C1_dim0_20,C1_dim0_21,C1_dim0_22,C1_dim0_23,C1_dim0_24,C1_dim0_25,C2_dim0_1,C2_dim0_2,C2_dim0_3,C2_dim0_4,C2_dim0_5,C2_dim0_6,C2_dim0_7,C2_dim0_8,C2_dim0_9,C2_dim0_10,C2_dim0_11,C2_dim0_12,C2_dim0_13,C2_dim0_14,C2_dim0_15,C2_dim0_16,C2_dim0_17,C2_dim0_18,C2_dim0_19,C2_dim0_20,C2_dim0_21,C2_dim0_22,C2_dim0_23,C2_dim0_24,C2_dim0_25,C0_dim1_1,C0_dim1_2,C0_dim1_3,C0_dim1_4,C0_dim1_5,C0_dim1_6,C0_dim1_7,C0_dim1_8,C0_dim1_9,C0_dim1_10,C0_dim1_11,C0_dim1_12,C0_dim1_13,C0_dim1_14,C0_dim1_15,C0_dim1_16,C0_dim1_17,C0_dim1_18,C0_dim1_19,C0_dim1_20,C0_dim1_21,C0_dim1_22,C0_dim1_23,C0_dim1_24,C0_dim1_25,C1_dim1_1,C1_dim1_2,C1_dim1_3,C1_dim1_4,C1_dim1_5,C1_dim1_6,C1_dim1_7,C1_dim1_8,C1_dim1_9,C1_dim1_10,C1_dim1_11,C1_dim1_12,C1_dim1_13,C1_dim1_14,C1_dim1_15,C1_dim1_16,C1_dim1_17,C1_dim1_18,C1_dim1_19,C1_dim1_20,C1_dim1_21,C1_dim1_22,C1_dim1_23,C1_dim1_24,C1_dim1_25,C2_dim1_1,C2_dim1_2,C2_dim1_3,C2_dim1_4,C2_dim1_5,C2_dim1_6,C2_dim1_7,C2_dim1_8,C2_dim1_9,C2_dim1_10,C2_dim1_11,C2_dim1_12,C2_dim1_13,C2_dim1_14,C2_dim1_15,C2_dim1_16,C2_dim1_17,C2_dim1_18,C2_dim1_19,C2_dim1_20,C2_dim1_21,C2_dim1_22,C2_dim1_23,C2_dim1_24,C2_dim1_25,label
05_DEBRIS/debris (45).tif,0.0,0.0,10.4672,3.1371,0.4414,0.0,0.1652,2.6112,0.5236,0.0,0.0,0.0,0.3914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6079,70.4197,279.1614,0.0,0.0,0.0,26.4344,7.8437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7974,0.9097,0.1056,0.185,0.0,0.5002,0.0861,0.2517,0.0,0.0,0.1657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.886,24.218,7.5509,2.5736,4.7812,0.0,6.9482,4.1017,4.0379,0.0,0.0,6.8118,7.2575,0.0,0.0,0.0,5.8478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0664,7.1669,0.5209,0.1694,0.0266,0.0,0.6329,0.1362,0.0881,0.0,0.1877,0.1661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7319,16.4592,7.5102,10.1046,0.0,0.5451,13.1035,8.9391,0.0,0.0,1.5261,6.7149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
05_DEBRIS/debris (46).tif,0.0592,1.0102,1.797,1.5103,0.3871,0.6699,1.2887,0.777,0.1169,0.0,0.7489,0.7357,0.1893,0.0,0.0,0.0,0.2469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882,6.9416,35.4298,70.7671,0.0,0.0,3.5665,18.6197,1.0163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5401,1.4831,0.4694,0.217,0.0739,0.9228,0.8344,0.3038,0.0,0.0,0.4389,0.0,0.0,0.0,0.0,0.2524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6552,10.2435,12.056,5.653,5.4442,0.0,1.498,2.2586,6.6589,0.0,0.0,1.2873,4.5639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1929,1.8923,1.3633,0.7304,0.0548,0.6794,1.0143,0.5459,0.0,0.0,0.0,0.4156,0.0,0.0,0.0,0.0,0.2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3543,15.4905,16.5482,20.7096,0.0,0.0,2.3943,5.7041,0.7746,0.0,0.0,3.0281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
05_DEBRIS/debris (47).tif,0.0,0.8596,3.6093,1.4268,0.0215,0.154,1.5551,0.7503,0.0,0.0,0.3776,0.3362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1862,3.8299,58.4864,25.239,0.0,0.0,0.0,16.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9338,1.2207,0.2399,0.0773,0.0242,0.3786,0.0967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7338,23.1696,11.1142,1.6368,0.6659,0.0,4.6956,0.0,1.7496,0.0,0.0,2.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2111,4.3319,0.9382,0.1731,0.0247,0.3082,0.2062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1568,33.2761,10.4939,1.975,0.0,0.0,7.9292,1.6626,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
05_DEBRIS/debris (48).tif,0.0,0.273,15.9345,4.4068,0.3103,0.0,0.7009,2.8272,0.2383,0.0,0.0,0.2331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1326,167.313,109.96,0.0,0.0,1.216,46.2752,4.5423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0636,0.9593,0.1914,0.0326,0.0,0.1021,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7995,84.7985,9.4762,4.4382,2.9655,0.0,3.6712,9.0188,2.2282,0.0,0.0,5.4431,2.3343,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.567,13.0998,0.5565,0.156,0.0,0.2174,0.0,0.0863,0.0,0.0,0.2423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.4629,27.0496,10.2304,4.7131,0.0,0.7403,8.5995,5.1325,0.0,0.0,0.0,4.3427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
05_DEBRIS/debris (49).tif,0.0,0.0,3.4244,4.9243,1.4311,0.0,0.0,1.5613,0.5265,0.0,0.0,0.0,0.3881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3979,71.6281,46.3522,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5049,5.4616,1.5991,1.0363,0.0,0.8821,0.55,0.3136,0.0,0.0,0.6977,0.3639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.232,83.287,12.0275,0.0,0.0,2.3191,6.4798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5512,6.1987,1.9511,0.0,0.0,0.9218,0.4495,0.0,0.0,0.0,0.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5583,84.4086,0.0,0.0,0.0,3.1272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
05_DEBRIS/debris (50).tif,0.0,0.0,1.328,8.4709,3.4487,0.0,0.0,1.0819,0.1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5645,616.4984,0.0,0.0,0.0,1.4758,4.4853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5302,3.3567,2.0723,0.7306,0.2465,0.177,0.5458,0.1522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.729,17.2953,25.6252,11.3401,0.0,1.1062,13.1425,15.0932,0.0,0.0,0.0,12.4614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1835,3.6327,1.7306,0.2543,0.0,0.4203,0.3067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3641,14.73,45.3634,26.9738,0.0,0.0,1.8783,21.866,0.0,0.0,0.0,6.0651,1.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
05_DEBRIS/debris (51).tif,0.0,0.0,0.0,0.7162,1.0885,0.0,0.0,0.0,0.2176,0.0,0.0,0.0,0.4064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5146,13.8134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2744,0.5245,0.8011,0.0,0.0,0.2743,0.0879,0.0,0.0,0.0,0.4748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5703,4.5474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652,1.0731,0.0,0.0,0.0,0.209,0.0,0.0,0.0,0.3776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3528,15.8479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
05_DEBRIS/debris (52).tif,0.0,0.3316,3.5459,2.3299,0.3019,0.0,1.6433,2.0066,0.3716,0.0,0.0,1.2298,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5305,29.0598,208.3498,0.0,0.0,0.0,27.9904,1.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8821,2.9728,0.5593,0.0746,0.0534,1.1963,0.6903,0.269,0.0,0.0,0.3663,0.1653,0.0,0.0,0.0,0.2852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9005,10.1779,8.5451,8.8539,0.0,0.0,8.0835,7.843,0.0,0.0,0.0,10.2245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9235,3.0108,0.5724,0.1077,0.0,1.8102,0.4761,0.1077,0.0,0.0,0.365,0.0,0.0,0.0,0.0,0.2692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2653,11.6828,21.6506,23.7786,0.0,0.0,1.0905,14.7958,1.5178,0.0,0.0,4.5735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
05_DEBRIS/debris (53).tif,0.4249,0.5835,2.5947,7.2828,0.5738,0.346,0.9303,0.5908,0.0,0.0,1.0497,0.9092,0.0,0.0,0.0,0.2481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6209,8.0086,62.3855,184.5051,0.0,0.0,0.0,52.7182,10.3957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6338,4.0755,0.2601,0.04,0.0,1.1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8336,39.6721,19.9222,3.2588,2.1807,0.0,10.3778,6.6828,2.7177,0.0,0.0,3.5553,4.5886,0.0,0.0,0.0,4.4953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4066,5.8766,2.7296,0.2424,0.0179,1.0404,0.1805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4908,61.8005,21.193,4.9187,0.0,1.3809,16.03,5.3597,0.0,0.0,0.0,9.3855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
05_DEBRIS/debris (54).tif,0.0,0.0,1.907,7.2197,2.0882,0.0,0.0,1.1271,0.0867,0.0,0.0,0.4126,0.5305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0066,306.8916,0.0,0.0,0.0,4.4409,1.3605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2215,2.8556,0.7369,0.278,0.0,0.6176,0.1862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427,12.4896,19.7695,13.9984,4.5739,0.0,1.9977,9.67,8.1003,0.0,0.0,2.8867,6.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7909,2.6668,0.5429,0.0604,0.0,1.0499,0.0855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6738,28.9794,36.5652,18.0679,0.0,0.0,5.9525,16.8227,0.0,0.0,0.0,3.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
05_DEBRIS/debris (55).tif,0.0,0.3403,4.7566,0.8734,0.0,0.0,0.6041,0.7734,0.0,0.0,0.1942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2526,1.5158,96.6067,5.923,0.0,0.0,0.0,8.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1284,2.734,2.213,0.0179,0.0,0.1023,0.8803,0.0,0.0,0.0,0.3297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8841,53.7425,13.325,0.0,0.0,0.0,9.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1381,4.8639,1.2238,0.0,0.0,0.3096,0.3595,0.0,0.0,0.0,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7591,106.7092,3.8977,0.0,0.0,0.0,4.4116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
05_DEBRIS/debris (56).tif,0.0574,3.0536,3.1567,0.6164,0.4837,0.6638,1.852,0.7309,0.1951,0.0,0.177,0.2426,0.0,0.0,0.0,0.8868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2763,20.1917,24.51,63.5952,0.0,0.0,2.7327,37.4168,1.5466,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2757,0.6518,0.174,0.1176,0.0403,0.0,0.0,0.2997,0.0,0.0,0.3593,0.0,0.0,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3038,16.4081,3.3405,3.2754,3.3501,0.0,8.5064,1.5376,0.5575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0491,3.6542,0.3382,0.3561,0.0407,0.2747,0.1869,0.1024,0.0,0.0,0.4178,0.226,0.0,0.0,0.0,0.2715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4839,17.3526,3.7952,7.921,0.0,5.7337,5.6215,0.5815,0.0,0.0,2.5301,1.3059,0.0,0.0,0.0,3.1524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
05_DEBRIS/debris (57).tif,0.0,0.3512,1.8639,1.4741,0.4206,0.0,0.3694,1.7564,0.5244,0.0,0.1864,0.5674,0.5509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9376,8.516,155.4174,0.0,0.0,0.0,9.5032,3.5984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777,1.5854,0.6407,0.2937,0.2092,0.6344,0.8631,0.3326,0.1038,0.0,0.3716,0.4348,0.1882,0.0,0.0,0.0,0.2466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955,5.1366,9.2909,13.2977,0.0,0.0,3.0095,5.6403,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1427,1.3582,1.0912,0.2956,0.1189,1.1242,0.3285,0.2411,0.0,0.0,0.5614,0.3468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3745,5.0591,12.3956,33.7278,0.0,0.0,0.0,7.3211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
05_DEBRIS/debris (58).tif,0.0,0.0765,5.1755,3.1184,0.4002,0.0,0.12,1.8785,0.3113,0.0,0.0,0.4088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5305,42.6329,162.4373,0.0,0.0,0.0,16.7574,2.1504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0142,2.9834,0.3315,0.2435,0.0,0.4329,0.1879,0.0,0.0817,0.0,0.2141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1375,15.4896,14.0824,4.2736,4.0981,0.0,3.0064,7.044,3.0063,0.0,0.0,0.0,3.5663,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3047,1.5876,0.4189,0.0219,0.0,0.8901,0.0,0.0,0.0,0.0,0.2288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0196,26.8945,19.0381,9.4617,0.0,0.0,3.8794,8.5794,0.0,0.0,0.0,2.8846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
05_DEBRIS/debris (59).tif,0.0,0.0,16.1135,2.2173,0.3549,0.0,0.1606,3.5681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0817,127.6784,142.8768,0.0,0.0,0.0,50.516,4.3602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0068,0.6314,0.0368,0.0512,0.0,0.2672,0.1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.202,55.5436,6.9591,2.3399,3.2647,0.0,10.2886,5.7261,2.8097,0.0,0.0,2.2495,2.205,0.0,0.0,0.0,7.2641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,12.4189,0.3724,0.0934,0.0,0.095,0.4751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4188,24.1671,5.4697,5.2603,0.0,6.054,8.7031,5.2152,0.0,0.0,1.4707,6.89,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
05_DEBRIS/debris (60).tif,0.3217,1.7313,4.5092,2.3566,0.055,0.6884,1.123,0.8175,0.0,0.0,1.1624,0.3894,0.0,0.0,0.0,0.5138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9788,14.7603,59.7941,26.462,0.0,0.9463,3.8283,10.7823,0.7599,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9456,2.5759,2.2032,0.1556,0.0369,0.791,0.8533,0.0,0.0,0.0,0.9418,0.0,0.0,0.0,0.0,0.2407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6182,11.3164,18.0425,25.5903,1.3105,0.5895,2.8767,7.1443,2.0985,0.0,0.0,3.0887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3405,1.9908,3.1102,1.837,0.0261,0.5474,0.7527,0.4853,0.0,0.0,0.4431,0.7477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0361,18.4999,56.1965,11.4632,0.0,0.0,4.7431,6.0776,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
05_DEBRIS/debris (61).tif,0.0,1.7175,11.8159,1.2898,0.1587,0.0,3.0356,1.1527,0.2554,0.0,0.2047,0.3619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4082,116.5866,72.7357,0.0,0.0,2.7324,59.1693,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4614,1.0014,0.144,0.0336,0.0,0.2992,0.1008,0.152,0.0,0.0,0.0,0.2255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9168,110.0846,3.6695,1.9678,6.1678,1.1101,14.2971,0.6687,1.8724,0.0,0.0,3.1162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.597,11.1918,0.3466,0.0998,0.0164,0.3288,0.2356,0.0932,0.103,0.0,0.0,0.0,0.1783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4285,64.9116,2.7818,12.3798,0.0,5.9648,8.041,0.8996,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
05_DEBRIS/debris (62).tif,0.0,0.0241,16.6066,3.5718,0.32,0.0,1.2322,3.0153,0.0997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3355,161.6247,92.0675,0.0,0.0,0.0,79.7894,8.1194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9133,1.1425,0.0843,0.1573,0.0,0.0811,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4738,74.9448,8.831,5.7746,1.7343,0.0,14.6882,5.1214,1.4896,0.0,0.0,8.3046,6.601,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2504,14.617,0.5942,0.2225,0.0,0.2947,0.3117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.2289,44.6396,11.0117,4.9259,0.0,4.353,15.7933,7.2914,0.0,0.0,0.0,7.6175,1.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
05_DEBRIS/debris (63).tif,0.0,0.1406,5.5119,2.5633,0.1438,0.0,1.0209,1.6017,0.2226,0.0,0.0,0.2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3164,67.7817,53.7579,0.0,0.0,0.0,31.046,3.0594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7504,3.0155,0.2579,0.0227,0.0,0.4704,0.2806,0.0,0.0,0.0,0.0,0.1639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5637,17.3762,4.0894,0.0,0.0,4.8953,5.0399,0.7114,0.0,0.0,0.0,5.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6913,2.1842,0.1978,0.0,0.0,0.9313,0.1391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3393,43.9677,22.659,2.3815,0.0,0.0,15.6859,2.0838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
